location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3163445,"colegio Bolivar","um003",1750,"particles/cm³","2026-05-11T10:00:00Z","2026-05-11T05:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",1437,"particles/cm³","2026-05-11T12:00:00Z","2026-05-11T07:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",1642,"particles/cm³","2026-05-11T13:00:00Z","2026-05-11T08:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",2149,"particles/cm³","2026-05-11T14:00:00Z","2026-05-11T09:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",1607,"particles/cm³","2026-05-11T15:00:00Z","2026-05-11T10:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",1546,"particles/cm³","2026-05-11T16:00:00Z","2026-05-11T11:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",1784,"particles/cm³","2026-05-11T17:00:00Z","2026-05-11T12:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",2327,"particles/cm³","2026-05-11T18:00:00Z","2026-05-11T13:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",3041,"particles/cm³","2026-05-11T19:00:00Z","2026-05-11T14:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",3041,"particles/cm³","2026-05-11T20:00:00Z","2026-05-11T15:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",921,"particles/cm³","2026-05-11T21:00:00Z","2026-05-11T16:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",1043,"particles/cm³","2026-05-12T00:00:00Z","2026-05-11T19:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
